Month_Year,Hospital_Name,Hospital_ID,Hospital_Department,ReferralType,TotalReferrals
"Mar-2018","St. Michael's Hospital","912","Diabetes Mellitus","General Referral",1
"Mar-2018","St. Michael's Hospital","912","Endocrinology","General Referral",2
"Mar-2018","St. Michael's Hospital","912","Gastro-Enterology","General Referral",31
"Mar-2018","St. Michael's Hospital","912","General Surgery","General Referral",25
"Mar-2018","St. Michael's Hospital","912","Geriatric Medicine","General Referral",3
"Mar-2018","St. Michael's Hospital","912","Gynaecology","General Referral",11
"Mar-2018","St. Michael's Hospital","912","Heart Failure Clinic","General Referral",5
"Mar-2018","St. Michael's Hospital","912","Heart Failure Virtual Clinic","General Referral",3
"Mar-2018","St. Michael's Hospital","912","Ophthalmology","Ophthalmology Referral",6
"Mar-2018","St. Michael's Hospital","912","Orthopaedic (Foot & Ankle)","General Referral",1
"Mar-2018","St. Michael's Hospital","912","Orthopaedics","General Referral",9
"Mar-2018","St. Michael's Hospital","912","Otolaryngology (ENT)","General Referral",17
"Mar-2018","St. Michael's Hospital","912","Pelvic Floor Clinic","General Referral",2
"Mar-2018","St. Michael's Hospital","912","Respiratory Medicine","General Referral",9
"Mar-2018","St. Michael's Hospital","912","Stop HF Unit","General Referral",3
"Mar-2018","St. Michael's Hospital","912","Urology","General Referral",11
"Mar-2018","St. Patrick's Mental Health Services","750","Psychiatric Referral Service","General Referral",64
"Mar-2018","St. Vincent's University Hospital","910","Cardiology","General Referral",34
"Mar-2018","St. Vincent's University Hospital","910","Cardio-Thoracic Surgery","General Referral",1
"Mar-2018","St. Vincent's University Hospital","910","Dermatology","General Referral",82
"Mar-2018","St. Vincent's University Hospital","910","Diabetes Mellitus","General Referral",2
"Mar-2018","St. Vincent's University Hospital","910","Endocrinology","General Referral",21
"Mar-2018","St. Vincent's University Hospital","910","Endoscopy","Endoscopy Referral",46
"Mar-2018","St. Vincent's University Hospital","910","Gastro-Enterology","General Referral",52
"Mar-2018","St. Vincent's University Hospital","910","General Medicine","General Referral",3
"Mar-2018","St. Vincent's University Hospital","910","General Surgery","General Referral",41
"Mar-2018","St. Vincent's University Hospital","910","Geriatric Medicine","General Referral",22
"Mar-2018","St. Vincent's University Hospital","910","Gynaecology","General Referral",16
"Mar-2018","St. Vincent's University Hospital","910","Haematology","General Referral",17
"Mar-2018","St. Vincent's University Hospital","910","Oncology","General Referral",3
"Mar-2018","St. Vincent's University Hospital","910","Ophthalmology","Ophthalmology Referral",13
"Mar-2018","St. Vincent's University Hospital","910","Orthopaedics","General Referral",81
"Mar-2018","St. Vincent's University Hospital","910","Otolaryngology (ENT)","General Referral",24
"Mar-2018","St. Vincent's University Hospital","910","Pain Relief","General Referral",8
"Mar-2018","St. Vincent's University Hospital","910","Pigmented Lesion","Pigmented Lesion Referral",42
"Mar-2018","St. Vincent's University Hospital","910","Plastics","General Referral",32
"Mar-2018","St. Vincent's University Hospital","910","Psychiatry","General Referral",8
"Mar-2018","St. Vincent's University Hospital","910","Renal","General Referral",12
"Mar-2018","St. Vincent's University Hospital","910","Respiratory Medicine","General Referral",37
"Mar-2018","St. Vincent's University Hospital","910","Rheumatology","General Referral",30
"Mar-2018","St. Vincent's University Hospital","910","St. Vincent's Breast Clinic","Breast Clinic Referral",285
"Mar-2018","St. Vincent's University Hospital","910","St. Vincents Lung Clinic","Lung Cancer Referral",8
"Mar-2018","St. Vincent's University Hospital","910","St. Vincent's Neurology Dept.","Neurology Referral",16
"Mar-2018","St. Vincent's University Hospital","910","St. Vincent's Prostate Clinic","Prostate Cancer Referral",15
"Mar-2018","St. Vincent's University Hospital","910","Urology","General Referral",43
"Mar-2018","St. Vincent's University Hospital","910","Vascular Surgery","General Referral",16
"Mar-2018","Temple Street Children's University Hospital","940","General Medicine","General Referral",88
"Mar-2018","Temple Street Children's University Hospital","940","General Surgery","General Referral",31
"Mar-2018","Temple Street Children's University Hospital","940","Orthopaedics","General Referral",28
"Mar-2018","Temple Street Children's University Hospital","940","Otolaryngology (ENT)","General Referral",48
"Mar-2018","Temple Street Children's University Hospital","940","Plastic Surgery","General Referral",6
"Mar-2018","Temple Street Children's University Hospital","940","Urology","General Referral",20
"Mar-2018","Tullamore Midland Regional Hospital","203","Cardiology","General Referral",19
"Mar-2018","Tullamore Midland Regional Hospital","203","General Medicine","General Referral",21
"Mar-2018","Tullamore Midland Regional Hospital","203","General Surgery","General Referral",103
"Mar-2018","Tullamore Midland Regional Hospital","203","Haematology","General Referral",26
"Mar-2018","Tullamore Midland Regional Hospital","203","Nephrology","General Referral",7
"Mar-2018","Tullamore Midland Regional Hospital","203","Obstetrics/Gynaecology","General Referral",7
"Mar-2018","Tullamore Midland Regional Hospital","203","Oncology","General Referral",1
"Mar-2018","Tullamore Midland Regional Hospital","203","Ophthalmology","Ophthalmology Referral",2
"Mar-2018","Tullamore Midland Regional Hospital","203","Ophthalmology General","General Referral",4
"Mar-2018","Tullamore Midland Regional Hospital","203","Orthopaedics","General Referral",81
"Mar-2018","Tullamore Midland Regional Hospital","203","Otolaryngology (ENT)","General Referral",147
"Mar-2018","Tullamore Midland Regional Hospital","203","Paediatrics","General Referral",2
"Mar-2018","Tullamore Midland Regional Hospital","203","Rheumatology","General Referral",28
"Mar-2018","UL Hospitals Group","9100","Cardiology","General Referral",74
"Mar-2018","UL Hospitals Group","9100","Dermatology","General Referral",104
"Mar-2018","UL Hospitals Group","9100","Endocrinology","General Referral",46
"Mar-2018","UL Hospitals Group","9100","Endoscopy","Endoscopy Referral",24
"Mar-2018","UL Hospitals Group","9100","Gastro-Enterology","General Referral",93
"Mar-2018","UL Hospitals Group","9100","General Medicine","General Referral",14
"Mar-2018","UL Hospitals Group","9100","General Surgery","General Referral",162
"Mar-2018","UL Hospitals Group","9100","Geriatric Medicine","General Referral",18
"Mar-2018","UL Hospitals Group","9100","Gynaecology","General Referral",52
"Mar-2018","UL Hospitals Group","9100","Haematology","General Referral",16
"Mar-2018","UL Hospitals Group","9100","Maxillo-Facial","General Referral",26
"Mar-2018","UL Hospitals Group","9100","Nephrology","General Referral",9
"Mar-2018","UL Hospitals Group","9100","Neurology","General Referral",32
"Mar-2018","UL Hospitals Group","9100","Ophthalmology","General Referral",38
"Mar-2018","UL Hospitals Group","9100","Ophthalmology","Ophthalmology Referral",15
"Mar-2018","UL Hospitals Group","9100","Orthopaedics","General Referral",115
"Mar-2018","UL Hospitals Group","9100","Otolaryngology (ENT)","General Referral",156
"Mar-2018","UL Hospitals Group","9100","Paediatrics","General Referral",78
"Mar-2018","UL Hospitals Group","9100","Pain Relief","General Referral",26
"Mar-2018","UL Hospitals Group","9100","Respiratory Medicine","General Referral",34
"Mar-2018","UL Hospitals Group","9100","Rheumatology","General Referral",34
"Mar-2018","UL Hospitals Group","9100","Urology","General Referral",92
"Mar-2018","UL Hospitals Group","9100","Vascular Surgery","General Referral",40
"Mar-2018","University Hospital Galway","800","Cardiology","General Referral",55
"Mar-2018","University Hospital Galway","800","Clinical Immunology","General Referral",9
"Mar-2018","University Hospital Galway","800","Dermatology","General Referral",75
"Mar-2018","University Hospital Galway","800","Diabetes Mellitus","General Referral",7
"Mar-2018","University Hospital Galway","800","Endocrinology","General Referral",16
"Mar-2018","University Hospital Galway","800","Fertility","General Referral",3
"Mar-2018","University Hospital Galway","800","Gastro-Enterology","General Referral",82
"Mar-2018","University Hospital Galway","800","General Medicine","General Referral",2
"Mar-2018","University Hospital Galway","800","General Surgery","General Referral",92
"Mar-2018","University Hospital Galway","800","Geriatric Medicine","General Referral",10
"Mar-2018","University Hospital Galway","800","Gynaecology","General Referral",70
"Mar-2018","University Hospital Galway","800","Haematology","General Referral",16
"Mar-2018","University Hospital Galway","800","Haemochromatosis","General Referral",2
"Mar-2018","University Hospital Galway","800","Hepatitis B/C","General Referral",1
"Mar-2018","University Hospital Galway","800","Infectious Diseases","General Referral",2
"Mar-2018","University Hospital Galway","800","Nephrology","General Referral",10
"Mar-2018","University Hospital Galway","800","Neurology","General Referral",42
"Mar-2018","University Hospital Galway","800","Obstetrics","General Referral",42
"Mar-2018","University Hospital Galway","800","Oncology","General Referral",2
"Mar-2018","University Hospital Galway","800","Ophthalmology","General Referral",22
"Mar-2018","University Hospital Galway","800","Ophthalmology","Ophthalmology Referral",13
"Mar-2018","University Hospital Galway","800","Oral Surgery","General Referral",4
"Mar-2018","University Hospital Galway","800","Orthopaedics","General Referral",102
"Mar-2018","University Hospital Galway","800","Otolaryngology (ENT)","General Referral",120
"Mar-2018","University Hospital Galway","800","Paediatrics","General Referral",48
"Mar-2018","University Hospital Galway","800","Pain Relief","General Referral",6
"Mar-2018","University Hospital Galway","800","Plastic Surgery","General Referral",118
"Mar-2018","University Hospital Galway","800","Radiology","General Referral",100
"Mar-2018","University Hospital Galway","800","Respiratory Medicine","General Referral",29
"Mar-2018","University Hospital Galway","800","Rheumatology","General Referral",29
"Mar-2018","University Hospital Galway","800","Sleep","General Referral",7
"Mar-2018","University Hospital Galway","800","UCHG Breast Clinic","Breast Clinic Referral",282
"Mar-2018","University Hospital Galway","800","UCHG Lung Clinic","Lung Cancer Referral",17
"Mar-2018","University Hospital Galway","800","UCHG Urology","Prostate Cancer Referral",40
"Mar-2018","University Hospital Galway","800","Urology","General Referral",74
"Mar-2018","University Hospital Galway","800","Vascular Surgery","General Referral",48
"Mar-2018","University Hospital Galway","800","Weight Loss Management","General Referral",5
"Mar-2018","University Hospital Limerick","300","Limerick Lung Clinic","Lung Cancer Referral",19
"Mar-2018","University Hospital Limerick","300","Limerick Prostate Clinic","Prostate Cancer Referral",15
"Mar-2018","University Hospital Limerick","300","Limerick Regional Breast Clinic","Breast Clinic Referral",178
"Mar-2018","University Hospital Limerick","300","Pigmented Lesion","Pigmented Lesion Referral",30
"Mar-2018","University Hospital Waterford","600","Dermatology","General Referral",122
"Mar-2018","University Hospital Waterford","600","General Surgery","General Referral",53
"Mar-2018","University Hospital Waterford","600","Ophthalmology","General Referral",23
"Mar-2018","University Hospital Waterford","600","Ophthalmology","Ophthalmology Referral",17
"Mar-2018","University Hospital Waterford","600","Orthopaedics","General Referral",89
"Mar-2018","University Hospital Waterford","600","Otolaryngology (ENT)","General Referral",113
"Mar-2018","University Hospital Waterford","600","Pain Relief","General Referral",4
"Mar-2018","University Hospital Waterford","600","Pigmented Lesion","Pigmented Lesion Referral",52
"Mar-2018","University Hospital Waterford","600","Rheumatology","General Referral",20
"Mar-2018","University Hospital Waterford","600","Urology","General Referral",33
"Mar-2018","University Hospital Waterford","600","Vascular Surgery","General Referral",12
"Mar-2018","University Hospital Waterford","600","Waterford Lung Clinic","Lung Cancer Referral",12
"Mar-2018","University Hospital Waterford","600","Waterford Prostate Clinic","Prostate Cancer Referral",24
"Mar-2018","University Hospital Waterford","600","Waterford Regional Breast Clinic","Breast Clinic Referral",224
"Mar-2018","Wexford General Hospital","605","General Medicine","General Referral",37
"Mar-2018","Wexford General Hospital","605","General Surgery","General Referral",76
"Apr-2018","Alliance Mater Private Cork Radiology","9116","Cardiac Calcium Scoring","General Referral",8
"Apr-2018","Alliance Mater Private Cork Radiology","9116","CT","General Referral",6
"Apr-2018","Alliance Mater Private Cork Radiology","9116","MRI","General Referral",89
"Apr-2018","Alliance Mater Private Cork Radiology","9116","Ultrasound","General Referral",46
"Apr-2018","Alliance Mater Private Cork Radiology","9116","X-Ray","General Referral",9
"Apr-2018","Alliance Medical Charter Medical Radiology","9104","CT","General Referral",7
"Apr-2018","Alliance Medical Charter Medical Radiology","9104","DXA","General Referral",36
"Apr-2018","Alliance Medical Charter Medical Radiology","9104","MRI","General Referral",40
"Apr-2018","Alliance Medical Charter Medical Radiology","9104","Ultrasound","General Referral",34
"Apr-2018","Alliance Medical Charter Medical Radiology","9104","X-Ray","General Referral",54
"Apr-2018","Alliance Medical Clane Hospital Radiology","9105","CT","General Referral",7
"Apr-2018","Alliance Medical Clane Hospital Radiology","9105","DXA","General Referral",12
"Apr-2018","Alliance Medical Clane Hospital Radiology","9105","MRI","General Referral",77
"Apr-2018","Alliance Medical Clane Hospital Radiology","9105","Ultrasound","General Referral",46
"Apr-2018","Alliance Medical Clane Hospital Radiology","9105","X-Ray","General Referral",13
"Apr-2018","Alliance Medical Mercy Hospital MRI Cork","9114","MRI","General Referral",4
"Apr-2018","Alliance Medical Merlin Park CT and MRI","9106","CT","General Referral",3
"Apr-2018","Alliance Medical Merlin Park CT and MRI","9106","MRI","General Referral",44
"Apr-2018","Alliance Medical MRI Bons Secours Hospital Tralee","9113","MRI","General Referral",114
"Apr-2018","Alliance Medical MRI Centre Ballinasloe","9107","MRI","General Referral",67
"Apr-2018","Alliance Medical MRI Centre Clonmel","9108","MRI","General Referral",8
"Apr-2018","Alliance Medical MRI Centre Drogheda","9111","MRI","General Referral",23
"Apr-2018","Alliance Medical MRI Centre Tullamore","9109","MRI","General Referral",11
"Apr-2018","Alliance Medical MRI Consultant Private Clinic CUH","9112","MRI","General Referral",10
"Apr-2018","Alliance Medical St Francis Mullingar","9110","DXA","General Referral",4
"Apr-2018","Alliance Medical St Francis Mullingar","9110","MRI","General Referral",34
"Apr-2018","Alliance Medical St Francis Mullingar","9110","Ultrasound","General Referral",17
"Apr-2018","Alliance Medical St Francis Mullingar","9110","X-Ray","General Referral",1
"Apr-2018","AMNCH","1049","Cardiology","General Referral",43
"Apr-2018","AMNCH","1049","Clinical Neurophysiology","General Referral",8
"Apr-2018","AMNCH","1049","Dermatology","General Referral",76
"Apr-2018","AMNCH","1049","Diagnostic Cardiology","General Referral",3
"Apr-2018","AMNCH","1049","Endocrinology","General Referral",20
"Apr-2018","AMNCH","1049","Gastro-Enterology","General Referral",100
"Apr-2018","AMNCH","1049","General Surgery","General Referral",78
"Apr-2018","AMNCH","1049","Geriatric Medicine","General Referral",17
"Apr-2018","AMNCH","1049","Gynaecology","General Referral",48
"Apr-2018","AMNCH","1049","Haematology","General Referral",15
"Apr-2018","AMNCH","1049","Nephrology","General Referral",9
"Apr-2018","AMNCH","1049","Neurology","General Referral",51
"Apr-2018","AMNCH","1049","Ophthalmology","Ophthalmology Referral",5
"Apr-2018","AMNCH","1049","Orthopaedics","General Referral",101
"Apr-2018","AMNCH","1049","Otolaryngology (ENT)","General Referral",82
"Apr-2018","AMNCH","1049","Paediatric Cardiology","General Referral",6
"Apr-2018","AMNCH","1049","Paediatric Dermatology","General Referral",13
"Apr-2018","AMNCH","1049","Paediatric Endocrinology","General Referral",4
"Apr-2018","AMNCH","1049","Paediatric ENT","General Referral",36
"Apr-2018","AMNCH","1049","Paediatric Gastro-enterology","General Referral",18
"Apr-2018","AMNCH","1049","Paediatric Neurology","General Referral",8
"Apr-2018","AMNCH","1049","Paediatric Respiratory Medicine","General Referral",9
"Apr-2018","AMNCH","1049","Paediatric Surgery","General Referral",33
"Apr-2018","AMNCH","1049","Paediatrics","General Referral",25
"Apr-2018","AMNCH","1049","Paediatrics Development","General Referral",10
"Apr-2018","AMNCH","1049","Pain Relief","General Referral",12
"Apr-2018","AMNCH","1049","Pigmented Lesion","Pigmented Lesion Referral",21
"Apr-2018","AMNCH","1049","Psychiatry","General Referral",4
"Apr-2018","AMNCH","1049","Respiratory Medicine","General Referral",39
"Apr-2018","AMNCH","1049","Rheumatology","General Referral",40
"Apr-2018","AMNCH","1049","Urology","General Referral",63
"Apr-2018","AMNCH","1049","Vascular Surgery","General Referral",31
"Apr-2018","Bantry General Hospital","704","Gastro-Enterology","General Referral",25
"Apr-2018","Bantry General Hospital","704","General Medicine","General Referral",15
"Apr-2018","Bantry General Hospital","704","General Surgery","General Referral",47
"Apr-2018","Bantry General Hospital","704","Geriatric Medicine","General Referral",6
"Apr-2018","Bantry General Hospital","704","Outreach Dermatology","General Referral",15
"Apr-2018","Bantry General Hospital","704","Outreach Orthopaedics","General Referral",12
"Apr-2018","Bantry General Hospital","704","Outreach Surgical","General Referral",17
"Apr-2018","Barringtons MRI Centre","9115","DXA","General Referral",15
"Apr-2018","Barringtons MRI Centre","9115","MRI","General Referral",181
"Apr-2018","Beacon Hospital","9061","Cardiology","General Referral",13
"Apr-2018","Beacon Hospital","9061","Endoscopy","Endoscopy Referral",14
"Apr-2018","Beacon Hospital","9061","Orthopaedics","General Referral",18
"Apr-2018","Beacon Hospital","9061","Radiology","General Referral",15
"Apr-2018","Beaumont Hospital","923","Anaesthetics","General Referral",1
"Apr-2018","Beaumont Hospital","923","Beaumont Breast Clinic","Breast Clinic Referral",330
"Apr-2018","Beaumont Hospital","923","Beaumont Lung Clinic","Lung Cancer Referral",5
"Apr-2018","Beaumont Hospital","923","Beaumont Prostate Clinic","Prostate Cancer Referral",25
"Apr-2018","Beaumont Hospital","923","Cardiology","General Referral",95
"Apr-2018","Beaumont Hospital","923","Clinical Immunology","General Referral",14
"Apr-2018","Beaumont Hospital","923","Dermatology","General Referral",108
"Apr-2018","Beaumont Hospital","923","Endocrinology","General Referral",42
"Apr-2018","Beaumont Hospital","923","Endoscopy Beaumont Hospital","Endoscopy Referral",70
"Apr-2018","Beaumont Hospital","923","Gastro-Enterology","General Referral",81
"Apr-2018","Beaumont Hospital","923","General Surgery","General Referral",100
"Apr-2018","Beaumont Hospital","923","Geriatric Medicine","General Referral",47
"Apr-2018","Beaumont Hospital","923","Gynaecology","General Referral",18
"Apr-2018","Beaumont Hospital","923","Haematology","General Referral",26
"Apr-2018","Beaumont Hospital","923","Infectious Diseases","General Referral",2
"Apr-2018","Beaumont Hospital","923","Maxillo-Facial","General Referral",3
"Apr-2018","Beaumont Hospital","923","Nephrology","General Referral",9
"Apr-2018","Beaumont Hospital","923","Neurology","General Referral",64
"Apr-2018","Beaumont Hospital","923","Neurosurgery","General Referral",69
"Apr-2018","Beaumont Hospital","923","Oncology","General Referral",4
"Apr-2018","Beaumont Hospital","923","Ophthalmology","Ophthalmology Referral",7
"Apr-2018","Beaumont Hospital","923","Orthopaedics","General Referral",79
"Apr-2018","Beaumont Hospital","923","Otolaryngology (ENT)","General Referral",116
"Apr-2018","Beaumont Hospital","923","Pain Relief","General Referral",29
"Apr-2018","Beaumont Hospital","923","Plastic Surgery","General Referral",59
"Apr-2018","Beaumont Hospital","923","Radiology","General Referral",139
"Apr-2018","Beaumont Hospital","923","Respiratory Medicine","General Referral",58
"Apr-2018","Beaumont Hospital","923","Rheumatology","General Referral",51
"Apr-2018","Beaumont Hospital","923","Urology","General Referral",93
"Apr-2018","Beaumont Hospital","923","Vascular Surgery","General Referral",57
"Apr-2018","Bon Secours Cork","9073","Bariatric Surgery","General Referral",1
"Apr-2018","Bon Secours Cork","9073","Breast Care Specialist Unit","Breast Clinic Referral",13
"Apr-2018","Bon Secours Cork","9073","Cardiology","General Referral",4
"Apr-2018","Bon Secours Cork","9073","Colorectal Surgery","General Referral",6
"Apr-2018","Bon Secours Cork","9073","Dermatology","General Referral",5
"Apr-2018","Bon Secours Cork","9073","Endocrinology","General Referral",5
"Apr-2018","Bon Secours Cork","9073","ENT","General Referral",24
"Apr-2018","Bon Secours Cork","9073","Gastroenterology","General Referral",10
"Apr-2018","Bon Secours Cork","9073","General Surgery","General Referral",19
"Apr-2018","Bon Secours Cork","9073","Gynaecology","General Referral",9
"Apr-2018","Bon Secours Cork","9073","Neurology","General Referral",2
"Apr-2018","Bon Secours Cork","9073","Neurophysiology Diagnostics (EMG)","General Referral",1
"Apr-2018","Bon Secours Cork","9073","Orthopaedics","General Referral",15
"Apr-2018","Bon Secours Cork","9073","Paediatrics","General Referral",9
"Apr-2018","Bon Secours Cork","9073","Pain Medicine","General Referral",2
"Apr-2018","Bon Secours Cork","9073","Plastic Surgery","General Referral",7
"Apr-2018","Bon Secours Cork","9073","Radiology","General Referral",30
"Apr-2018","Bon Secours Cork","9073","Respiratory Diagnostics (PFT, Spirometry)","General Referral",3
"Apr-2018","Bon Secours Cork","9073","Rheumatology","General Referral",1
"Apr-2018","Bon Secours Cork","9073","Sleep Studies","General Referral",2
"Apr-2018","Bon Secours Cork","9073","Urology","General Referral",6
"Apr-2018","Bon Secours Hospital Glasnevin","9071","Cardiology","General Referral",2
"Apr-2018","Bon Secours Hospital Glasnevin","9071","Cardiology Diagnostics","General Referral",1
"Apr-2018","Bon Secours Hospital Glasnevin","9071","Dermatology","General Referral",5
"Apr-2018","Bon Secours Hospital Glasnevin","9071","Diagnostic Imaging","General Referral",9
"Apr-2018","Bon Secours Hospital Glasnevin","9071","Direct Access Endoscopy","Endoscopy Referral",15
"Apr-2018","Bon Secours Hospital Glasnevin","9071","Gastroenterology","General Referral",1
"Apr-2018","Bon Secours Hospital Glasnevin","9071","General Surgery","General Referral",2
"Apr-2018","Bon Secours Hospital Glasnevin","9071","Gynaecology","General Referral",1
"Apr-2018","Bon Secours Hospital Glasnevin","9071","Neurology","General Referral",1
"Apr-2018","Bon Secours Hospital Glasnevin","9071","Orthopaedics","General Referral",2
"Apr-2018","Bon Secours Hospital Glasnevin","9071","Plastic Surgery","General Referral",2
"Apr-2018","Bon Secours Hospital Glasnevin","9071","Respiratory Diagnostics","General Referral",2
"Apr-2018","Bon Secours Hospital Glasnevin","9071","Respiratory Medicine","General Referral",1
"Apr-2018","Bon Secours Hospital Glasnevin","9071","Rheumatology","General Referral",1
"Apr-2018","Bon Secours Hospital Glasnevin","9071","Urology","General Referral",3
"Apr-2018","Bon Secours Hospital Glasnevin","9071","Vascular Surgery","General Referral",1
"Apr-2018","Cappagh National Orthopaedic Hospital","955","Orthopaedics","General Referral",100
"Apr-2018","Cappagh National Orthopaedic Hospital","955","Rheumatology","General Referral",2
"Apr-2018","Cavan Monaghan Hospital","402","Ante-Natal","General Referral",24
"Apr-2018","Cavan Monaghan Hospital","402","Dermatology","General Referral",25
"Apr-2018","Cavan Monaghan Hospital","402","General Medicine","General Referral",80
"Apr-2018","Cavan Monaghan Hospital","402","General Surgery","General Referral",184
"Apr-2018","Cavan Monaghan Hospital","402","Gynaecology","General Referral",41
"Apr-2018","Cavan Monaghan Hospital","402","Haematology","General Referral",2
"Apr-2018","Cavan Monaghan Hospital","402","Neurology","General Referral",7
"Apr-2018","Cavan Monaghan Hospital","402","Orthopaedics","General Referral",46
"Apr-2018","Cavan Monaghan Hospital","402","Otolaryngology (ENT)","General Referral",42
"Apr-2018","Cavan Monaghan Hospital","402","Paediatrics","General Referral",29
"Apr-2018","Charter Medical","9120","Medicine for the Elderly","General Referral",3
"Apr-2018","Connolly Hospital","108","Cardiology","General Referral",40
"Apr-2018","Connolly Hospital","108","Dermatology","General Referral",34
"Apr-2018","Connolly Hospital","108","Endocrinology","General Referral",16
"Apr-2018","Connolly Hospital","108","Gastro-Enterology","General Referral",70
"Apr-2018","Connolly Hospital","108","General Surgery","General Referral",70
"Apr-2018","Connolly Hospital","108","Geriatric Medicine","General Referral",12
"Apr-2018","Connolly Hospital","108","Gynaecology","General Referral",10
"Apr-2018","Connolly Hospital","108","Haematology","General Referral",16
"Apr-2018","Connolly Hospital","108","Nephrology","General Referral",6
"Apr-2018","Connolly Hospital","108","Ophthalmology","Ophthalmology Referral",3
"Apr-2018","Connolly Hospital","108","Orthopaedics","General Referral",84
"Apr-2018","Connolly Hospital","108","Otolaryngology (ENT)","General Referral",25
"Apr-2018","Connolly Hospital","108","Plastic Surgery","General Referral",39
"Apr-2018","Connolly Hospital","108","Respiratory Medicine","General Referral",30
"Apr-2018","Connolly Hospital","108","Rheumatology","General Referral",25
"Apr-2018","Connolly Hospital","108","Urology","General Referral",48
"Apr-2018","Coombe Women & Infants University Hospital","930","Gynaecology","General Referral",91
"Apr-2018","Cork University Hospital","724","Cardiology","General Referral",63
"Apr-2018","Cork University Hospital","724","Cardio-Thoracic Surgery","General Referral",3
"Apr-2018","Cork University Hospital","724","CUH Referral Centre","Breast Clinic Referral",415
"Apr-2018","Cork University Hospital","724","CUH Referral Centre","Lung Cancer Referral",20
"Apr-2018","Cork University Hospital","724","CUH Referral Centre","Prostate Cancer Referral",24
"Apr-2018","Cork University Hospital","724","Diabetes Mellitus","General Referral",3
"Apr-2018","Cork University Hospital","724","Endocrinology","General Referral",25
"Apr-2018","Cork University Hospital","724","Gastro-Enterology","General Referral",40
"Apr-2018","Cork University Hospital","724","General Surgery","General Referral",45
"Apr-2018","Cork University Hospital","724","Geriatric Medicine","General Referral",21
"Apr-2018","Cork University Hospital","724","Maxillo-Facial","General Referral",6
"Apr-2018","Cork University Hospital","724","Nephrology","General Referral",14
"Apr-2018","Cork University Hospital","724","Neurology","General Referral",53
"Apr-2018","Cork University Hospital","724","Neurosurgery","General Referral",41
"Apr-2018","Cork University Hospital","724","Ophthalmology","Ophthalmology Referral",49
"Apr-2018","Cork University Hospital","724","Paediatric Endocrinology","General Referral",5
"Apr-2018","Cork University Hospital","724","Paediatric Medicine","General Referral",67
"Apr-2018","Cork University Hospital","724","Paediatric Neurology","General Referral",11
"Apr-2018","Cork University Hospital","724","Paediatric Respiratory Medicine","General Referral",5
"Apr-2018","Cork University Hospital","724","Plastic Surgery","General Referral",38
"Apr-2018","Cork University Hospital","724","Respiratory Medicine","General Referral",33
"Apr-2018","Cork University Hospital","724","Rheumatology","General Referral",49
"Apr-2018","Cork University Hospital","724","Urology","General Referral",43
"Apr-2018","Cork University Hospital","724","Vascular Surgery","General Referral",21
"Apr-2018","Cork University Maternity Hospital","725","Gynaecology","General Referral",110
"Apr-2018","County Clinic Longford","9103","General Surgery","General Referral",42
"Apr-2018","County Clinic Longford","9103","Gynaecology","General Referral",8
"Apr-2018","County Clinic Longford","9103","Obstetrics","General Referral",8
"Apr-2018","County Clinic Longford","9103","Paediatrics","General Referral",15
"Apr-2018","Kerry General Hospital","726","Audiology","General Referral",4
"Apr-2018","Kerry General Hospital","726","Cardiology","General Referral",40
"Apr-2018","Kerry General Hospital","726","Dermatology","General Referral",47
"Apr-2018","Kerry General Hospital","726","Diabetes Mellitus","General Referral",4
"Apr-2018","Kerry General Hospital","726","Endocrinology","General Referral",9
"Apr-2018","Kerry General Hospital","726","General Medicine","General Referral",22
"Apr-2018","Kerry General Hospital","726","General Surgery","General Referral",276
"Apr-2018","Kerry General Hospital","726","Geriatric Medicine","General Referral",8
"Apr-2018","Kerry General Hospital","726","Gynaecology","General Referral",63
"Apr-2018","Kerry General Hospital","726","Neurology","General Referral",21
"Apr-2018","Kerry General Hospital","726","Orthopaedics","General Referral",124
"Apr-2018","Kerry General Hospital","726","Otolaryngology (ENT)","General Referral",53
"Apr-2018","Kerry General Hospital","726","Paediatrics","General Referral",32
"Apr-2018","Kerry General Hospital","726","Plastic Surgery","General Referral",5
"Apr-2018","Kerry General Hospital","726","Renal","General Referral",4
"Apr-2018","Kerry General Hospital","726","Rheumatology","General Referral",19
"Apr-2018","Kingsbridge Private Hospital Sligo","9102","Anaesthesia / Pain Management","General Referral",13
"Apr-2018","Kingsbridge Private Hospital Sligo","9102","Cardiology","General Referral",33
"Apr-2018","Kingsbridge Private Hospital Sligo","9102","Dermatology","General Referral",46
"Apr-2018","Kingsbridge Private Hospital Sligo","9102","Endocrinology","General Referral",7
"Apr-2018","Kingsbridge Private Hospital Sligo","9102","Endoscopy","General Referral",24
"Apr-2018","Kingsbridge Private Hospital Sligo","9102","ENT","General Referral",41
"Apr-2018","Kingsbridge Private Hospital Sligo","9102","Gastroenterology","General Referral",8
"Apr-2018","Kingsbridge Private Hospital Sligo","9102","General Surgery","General Referral",68
"Apr-2018","Kingsbridge Private Hospital Sligo","9102","Geriatrician","General Referral",1
"Apr-2018","Kingsbridge Private Hospital Sligo","9102","Gynaecology","General Referral",6
"Apr-2018","Kingsbridge Private Hospital Sligo","9102","Haematuria Clinic","General Referral",5
"Apr-2018","Kingsbridge Private Hospital Sligo","9102","Neurology","General Referral",2
