Month_Year,Hospital_Name,Hospital_ID,Hospital_Department,ReferralType,TotalReferrals
"Sep-2017","St. James's Hospital","904","Pigmented Lesion","Pigmented Lesion Referral",48
"Sep-2017","St. James's Hospital","904","Respiratory","General Referral",9
"Sep-2017","St. James's Hospital","904","Rheumatology","General Referral",18
"Sep-2017","St. James's Hospital","904","St. James's Breast Clinic","Breast Clinic Referral",214
"Sep-2017","St. James's Hospital","904","St. James's Lung Clinic","Lung Cancer Referral",10
"Sep-2017","St. James's Hospital","904","St. James's Neurology Dept.","Neurology Referral",14
"Sep-2017","St. James's Hospital","904","St. James's Urology","General Referral",2
"Sep-2017","St. James's Hospital","904","St. James's Urology","Prostate Cancer Referral",21
"Sep-2017","St. John of Gods","18","Inpatient Admission","General Referral",1
"Sep-2017","St. John of Gods","18","Outpatient Appointment","General Referral",1
"Sep-2017","St. Luke's Hospital, Kilkenny","601","Cardiology","General Referral",14
"Sep-2017","St. Luke's Hospital, Kilkenny","601","Endocrinology/Diabetes Mellitus","General Referral",6
"Sep-2017","St. Luke's Hospital, Kilkenny","601","Gastroenterology","General Referral",12
"Sep-2017","St. Luke's Hospital, Kilkenny","601","General Medicine","General Referral",5
"Sep-2017","St. Luke's Hospital, Kilkenny","601","General Surgery","General Referral",42
"Sep-2017","St. Luke's Hospital, Kilkenny","601","Gynaecology","General Referral",15
"Sep-2017","St. Luke's Hospital, Kilkenny","601","Hepatology","General Referral",2
"Sep-2017","St. Luke's Hospital, Kilkenny","601","Obstetrics","General Referral",4
"Sep-2017","St. Luke's Hospital, Kilkenny","601","Paediatrics","General Referral",14
"Sep-2017","St. Luke's Hospital, Kilkenny","601","Respiratory","General Referral",8
"Sep-2017","St. Michael's Hospital","912","Cardiology","General Referral",11
"Sep-2017","St. Michael's Hospital","912","Care of the Elderly","General Referral",1
"Sep-2017","St. Michael's Hospital","912","Community Heart Failure","General Referral",1
"Sep-2017","St. Michael's Hospital","912","Dermatology","General Referral",16
"Sep-2017","St. Michael's Hospital","912","Diabetes","General Referral",1
"Sep-2017","St. Michael's Hospital","912","Endocrinology/Metabolism","General Referral",6
"Sep-2017","St. Michael's Hospital","912","ENT","General Referral",24
"Sep-2017","St. Michael's Hospital","912","Gastroenterology","General Referral",17
"Sep-2017","St. Michael's Hospital","912","General Surgery","General Referral",21
"Sep-2017","St. Michael's Hospital","912","Gynaecology","General Referral",8
"Sep-2017","St. Michael's Hospital","912","Heart Failure Clinic","General Referral",5
"Sep-2017","St. Michael's Hospital","912","Heart Failure Virtual Clinic","General Referral",3
"Sep-2017","St. Michael's Hospital","912","Ophthalmology (Adults)","General Referral",3
"Sep-2017","St. Michael's Hospital","912","Ophthalmology (Children)","General Referral",2
"Sep-2017","St. Michael's Hospital","912","Orthopaedic (Foot & Ankle)","General Referral",1
"Sep-2017","St. Michael's Hospital","912","Orthopaedics","General Referral",6
"Sep-2017","St. Michael's Hospital","912","Pelvic Floor Clinic","General Referral",2
"Sep-2017","St. Michael's Hospital","912","Respiratory","General Referral",6
"Sep-2017","St. Michael's Hospital","912","Urology","General Referral",9
"Sep-2017","St. Patrick's Mental Health Services","750","Psychiatric Referral Service","General Referral",3
"Sep-2017","St. Vincent's University Hospital","910","Cardiology","General Referral",27
"Sep-2017","St. Vincent's University Hospital","910","Dermatology","General Referral",67
"Sep-2017","St. Vincent's University Hospital","910","Diabetes","General Referral",2
"Sep-2017","St. Vincent's University Hospital","910","Endocrinology","General Referral",7
"Sep-2017","St. Vincent's University Hospital","910","Endoscopy","Endoscopy Referral",40
"Sep-2017","St. Vincent's University Hospital","910","ENT","General Referral",34
"Sep-2017","St. Vincent's University Hospital","910","Gastroenterology","General Referral",46
"Sep-2017","St. Vincent's University Hospital","910","General Medicine","General Referral",2
"Sep-2017","St. Vincent's University Hospital","910","General Surgery","General Referral",33
"Sep-2017","St. Vincent's University Hospital","910","Geriatrics","General Referral",24
"Sep-2017","St. Vincent's University Hospital","910","Gynaecology","General Referral",12
"Sep-2017","St. Vincent's University Hospital","910","Haematology","General Referral",21
"Sep-2017","St. Vincent's University Hospital","910","Infectious Diseases","General Referral",1
"Sep-2017","St. Vincent's University Hospital","910","Oncology","General Referral",3
"Sep-2017","St. Vincent's University Hospital","910","Ophthalmology","General Referral",11
"Sep-2017","St. Vincent's University Hospital","910","Orthopaedic","General Referral",105
"Sep-2017","St. Vincent's University Hospital","910","Pain Management","General Referral",7
"Sep-2017","St. Vincent's University Hospital","910","Pigmented Lesion","Pigmented Lesion Referral",41
"Sep-2017","St. Vincent's University Hospital","910","Plastics","General Referral",35
"Sep-2017","St. Vincent's University Hospital","910","Psychiatry","General Referral",1
"Sep-2017","St. Vincent's University Hospital","910","Renal","General Referral",6
"Sep-2017","St. Vincent's University Hospital","910","Respiratory","General Referral",34
"Sep-2017","St. Vincent's University Hospital","910","Rheumatology","General Referral",39
"Sep-2017","St. Vincent's University Hospital","910","St. Vincent's Breast Clinic","Breast Clinic Referral",210
"Sep-2017","St. Vincent's University Hospital","910","St. Vincent's Neurology Dept.","Neurology Referral",29
"Sep-2017","St. Vincent's University Hospital","910","St. Vincent's Prostate Clinic","Prostate Cancer Referral",9
"Sep-2017","St. Vincent's University Hospital","910","St. Vincents Lung Clinic","Lung Cancer Referral",5
"Sep-2017","St. Vincent's University Hospital","910","Urology","General Referral",40
"Sep-2017","St. Vincent's University Hospital","910","Vascular Surgery","General Referral",19
"Sep-2017","Temple Street Children's University Hospital","940","ENT","General Referral",38
"Sep-2017","Temple Street Children's University Hospital","940","General Medicine","General Referral",47
"Sep-2017","Temple Street Children's University Hospital","940","Orthopaedics","General Referral",18
"Sep-2017","Temple Street Children's University Hospital","940","Plastics","General Referral",12
"Sep-2017","Temple Street Children's University Hospital","940","Surgical","General Referral",15
"Sep-2017","Temple Street Children's University Hospital","940","Urology","General Referral",23
"Sep-2017","Tullamore Midland Regional Hospital","203","Cardiology","General Referral",18
"Sep-2017","Tullamore Midland Regional Hospital","203","ENT","General Referral",111
"Sep-2017","Tullamore Midland Regional Hospital","203","General Medical","General Referral",43
"Sep-2017","Tullamore Midland Regional Hospital","203","General Surgical","General Referral",80
"Sep-2017","Tullamore Midland Regional Hospital","203","Haematology","General Referral",17
"Sep-2017","Tullamore Midland Regional Hospital","203","Nephrology","General Referral",11
"Sep-2017","Tullamore Midland Regional Hospital","203","Obstetrics/Gynae","General Referral",8
"Sep-2017","Tullamore Midland Regional Hospital","203","Oncology","General Referral",1
"Sep-2017","Tullamore Midland Regional Hospital","203","Ophthalmology","General Referral",9
"Sep-2017","Tullamore Midland Regional Hospital","203","Orthopaedics","General Referral",119
"Sep-2017","Tullamore Midland Regional Hospital","203","Paediatrics","General Referral",1
"Sep-2017","Tullamore Midland Regional Hospital","203","Rheumatology","General Referral",22
"Sep-2017","UL Hospitals Group","9100","Anaesthetics","General Referral",2
"Sep-2017","UL Hospitals Group","9100","Cardiology","General Referral",70
"Sep-2017","UL Hospitals Group","9100","Dermatology","General Referral",106
"Sep-2017","UL Hospitals Group","9100","Endocrinology","General Referral",23
"Sep-2017","UL Hospitals Group","9100","ENT (Otolaryngology)","General Referral",131
"Sep-2017","UL Hospitals Group","9100","Gastroenterology","General Referral",91
"Sep-2017","UL Hospitals Group","9100","General Medicine","General Referral",26
"Sep-2017","UL Hospitals Group","9100","General Surgery","General Referral",166
"Sep-2017","UL Hospitals Group","9100","Geriatric Medicine","General Referral",10
"Sep-2017","UL Hospitals Group","9100","Gynaecology","General Referral",64
"Sep-2017","UL Hospitals Group","9100","Haematology","General Referral",16
"Sep-2017","UL Hospitals Group","9100","Maxillo-Facial","General Referral",27
"Sep-2017","UL Hospitals Group","9100","Nephrology","General Referral",3
"Sep-2017","UL Hospitals Group","9100","Neurology","General Referral",22
"Sep-2017","UL Hospitals Group","9100","Oncology","General Referral",1
"Sep-2017","UL Hospitals Group","9100","Ophthalmology","General Referral",67
"Sep-2017","UL Hospitals Group","9100","Orthopaedics","General Referral",109
"Sep-2017","UL Hospitals Group","9100","Paediatrics","General Referral",67
"Sep-2017","UL Hospitals Group","9100","Pain Management","General Referral",26
"Sep-2017","UL Hospitals Group","9100","Respiratory Medicine","General Referral",29
"Sep-2017","UL Hospitals Group","9100","Rheumatology","General Referral",33
"Sep-2017","UL Hospitals Group","9100","Urology","General Referral",61
"Sep-2017","UL Hospitals Group","9100","Vascular Surgery","General Referral",46
"Sep-2017","University Hospital Galway","800","Anaesthetics","General Referral",2
"Sep-2017","University Hospital Galway","800","Cardio-Thoracic Surgery","General Referral",2
"Sep-2017","University Hospital Galway","800","Cardiology","General Referral",61
"Sep-2017","University Hospital Galway","800","Clinical Immunology","General Referral",6
"Sep-2017","University Hospital Galway","800","Dermatology","General Referral",75
"Sep-2017","University Hospital Galway","800","Diabetes","General Referral",7
"Sep-2017","University Hospital Galway","800","Endocrinology","General Referral",20
"Sep-2017","University Hospital Galway","800","Fertility","General Referral",2
"Sep-2017","University Hospital Galway","800","Gastro-Enterology","General Referral",55
"Sep-2017","University Hospital Galway","800","General Medicine","General Referral",5
"Sep-2017","University Hospital Galway","800","General Surgery","General Referral",60
"Sep-2017","University Hospital Galway","800","Geriatric Medicine","General Referral",5
"Sep-2017","University Hospital Galway","800","Gynaecology","General Referral",67
"Sep-2017","University Hospital Galway","800","Haematology","General Referral",21
"Sep-2017","University Hospital Galway","800","Haemochromatosis","General Referral",3
"Sep-2017","University Hospital Galway","800","Hepatitis B/C","General Referral",2
"Sep-2017","University Hospital Galway","800","Infectious Diseases","General Referral",3
"Sep-2017","University Hospital Galway","800","Nephrology","General Referral",14
"Sep-2017","University Hospital Galway","800","Neurology","General Referral",25
"Sep-2017","University Hospital Galway","800","Obstetrics","General Referral",21
"Sep-2017","University Hospital Galway","800","Oncology","General Referral",3
"Sep-2017","University Hospital Galway","800","Ophthalmology","General Referral",42
"Sep-2017","University Hospital Galway","800","Oral Surgery","General Referral",4
"Sep-2017","University Hospital Galway","800","Orthopaedics","General Referral",105
"Sep-2017","University Hospital Galway","800","Otolaryngology (ENT)","General Referral",93
"Sep-2017","University Hospital Galway","800","Paediatrics","General Referral",41
"Sep-2017","University Hospital Galway","800","Pain Clinic","General Referral",9
"Sep-2017","University Hospital Galway","800","Plastic Surgery","General Referral",98
"Sep-2017","University Hospital Galway","800","Radiology","General Referral",118
"Sep-2017","University Hospital Galway","800","Respiratory Medicine","General Referral",28
"Sep-2017","University Hospital Galway","800","Rheumatology","General Referral",32
"Sep-2017","University Hospital Galway","800","Sleep","General Referral",6
"Sep-2017","University Hospital Galway","800","UCHG Breast Clinic","Breast Clinic Referral",232
"Sep-2017","University Hospital Galway","800","UCHG Lung Clinic","Lung Cancer Referral",13
"Sep-2017","University Hospital Galway","800","UCHG Urology","Prostate Cancer Referral",24
"Sep-2017","University Hospital Galway","800","Urology","General Referral",50
"Sep-2017","University Hospital Galway","800","Vascular Surgery","General Referral",37
"Sep-2017","University Hospital Galway","800","Weight Loss Management","General Referral",4
"Sep-2017","University Hospital Limerick","300","Limerick Lung Clinic","Lung Cancer Referral",13
"Sep-2017","University Hospital Limerick","300","Limerick Prostate Clinic","Prostate Cancer Referral",11
"Sep-2017","University Hospital Limerick","300","Limerick Regional Breast Clinic","Breast Clinic Referral",170
"Sep-2017","University Hospital Limerick","300","Pigmented Lesion Limerick","Pigmented Lesion Referral",29
"Sep-2017","University Hospital Waterford","600","Dermatology","General Referral",134
"Sep-2017","University Hospital Waterford","600","ENT","General Referral",116
"Sep-2017","University Hospital Waterford","600","General Surgery","General Referral",46
"Sep-2017","University Hospital Waterford","600","Ophthalmology","General Referral",38
"Sep-2017","University Hospital Waterford","600","Orthopaedics","General Referral",99
"Sep-2017","University Hospital Waterford","600","Pain Medicine","General Referral",3
"Sep-2017","University Hospital Waterford","600","Pigmented Lesion","Pigmented Lesion Referral",58
"Sep-2017","University Hospital Waterford","600","Rheumatology","General Referral",32
"Sep-2017","University Hospital Waterford","600","Urology","General Referral",32
"Sep-2017","University Hospital Waterford","600","Vascular","General Referral",14
"Sep-2017","University Hospital Waterford","600","Waterford Lung Clinic","Lung Cancer Referral",8
"Sep-2017","University Hospital Waterford","600","Waterford Prostate Clinic","Prostate Cancer Referral",16
"Sep-2017","University Hospital Waterford","600","Waterford Regional Breast Clinic","Breast Clinic Referral",172
"Sep-2017","Wexford General Hospital","605","General Medicine","General Referral",54
"Sep-2017","Wexford General Hospital","605","General Surgery","General Referral",78
"Oct-2017","Alliance Mater Private Cork Radiology","9116","Cardiac Calcium Scoring","General Referral",5
"Oct-2017","Alliance Mater Private Cork Radiology","9116","CT","General Referral",5
"Oct-2017","Alliance Mater Private Cork Radiology","9116","MRI","General Referral",53
"Oct-2017","Alliance Mater Private Cork Radiology","9116","Ultrasound","General Referral",24
"Oct-2017","Alliance Mater Private Cork Radiology","9116","X-Ray","General Referral",3
"Oct-2017","Alliance Medical Charter Medical Radiology","9104","CT","General Referral",8
"Oct-2017","Alliance Medical Charter Medical Radiology","9104","DXA","General Referral",1
"Oct-2017","Alliance Medical Charter Medical Radiology","9104","MRI","General Referral",21
"Oct-2017","Alliance Medical Charter Medical Radiology","9104","Ultrasound","General Referral",12
"Oct-2017","Alliance Medical Charter Medical Radiology","9104","X-Ray","General Referral",91
"Oct-2017","Alliance Medical Clane Hospital Radiology","9105","CT","General Referral",8
"Oct-2017","Alliance Medical Clane Hospital Radiology","9105","DXA","General Referral",1
"Oct-2017","Alliance Medical Clane Hospital Radiology","9105","MRI","General Referral",42
"Oct-2017","Alliance Medical Clane Hospital Radiology","9105","Ultrasound","General Referral",14
"Oct-2017","Alliance Medical Clane Hospital Radiology","9105","X-Ray","General Referral",6
"Oct-2017","Alliance Medical Mercy Hospital MRI Cork","9114","MRI","General Referral",3
"Oct-2017","Alliance Medical Merlin Park CT and MRI","9106","CT","General Referral",2
"Oct-2017","Alliance Medical Merlin Park CT and MRI","9106","MRI","General Referral",25
"Oct-2017","Alliance Medical MRI Bons Secours Hospital Tralee","9113","MRI","General Referral",53
"Oct-2017","Alliance Medical MRI Centre Ballinasloe","9107","MRI","General Referral",46
"Oct-2017","Alliance Medical MRI Centre Clonmel","9108","MRI","General Referral",7
"Oct-2017","Alliance Medical MRI Centre Drogheda","9111","MRI","General Referral",18
"Oct-2017","Alliance Medical MRI Centre Tullamore","9109","MRI","General Referral",8
"Oct-2017","Alliance Medical MRI Consultant Private Clinic CUH","9112","MRI","General Referral",10
"Oct-2017","Alliance Medical St Francis Mullingar","9110","DXA","General Referral",4
"Oct-2017","Alliance Medical St Francis Mullingar","9110","MRI","General Referral",17
"Oct-2017","Alliance Medical St Francis Mullingar","9110","Ultrasound","General Referral",7
"Oct-2017","AMNCH","1049","Cardiology","General Referral",30
"Oct-2017","AMNCH","1049","Clinical Neurophysiology","General Referral",3
"Oct-2017","AMNCH","1049","Dermatology","General Referral",44
"Oct-2017","AMNCH","1049","Endocrinology/Chemical Pathology","General Referral",10
"Oct-2017","AMNCH","1049","ENT","General Referral",43
"Oct-2017","AMNCH","1049","Gastroenterology","General Referral",44
"Oct-2017","AMNCH","1049","Geriatric Medicine","General Referral",10
"Oct-2017","AMNCH","1049","Gynaecology","General Referral",19
"Oct-2017","AMNCH","1049","Haematology","General Referral",5
"Oct-2017","AMNCH","1049","Liaison Psychiatry","General Referral",2
"Oct-2017","AMNCH","1049","Nephrology","General Referral",8
"Oct-2017","AMNCH","1049","Neurology","General Referral",26
"Oct-2017","AMNCH","1049","Ophthalmology","General Referral",1
"Oct-2017","AMNCH","1049","Orthopaedics","General Referral",86
"Oct-2017","AMNCH","1049","Paediatric Cardiology","General Referral",1
"Oct-2017","AMNCH","1049","Paediatric Dermatology","General Referral",4
"Oct-2017","AMNCH","1049","Paediatric Developmental","General Referral",5
"Oct-2017","AMNCH","1049","Paediatric Endocrinology","General Referral",1
"Oct-2017","AMNCH","1049","Paediatric ENT","General Referral",14
"Oct-2017","AMNCH","1049","Paediatric Gastroenterology","General Referral",5
"Oct-2017","AMNCH","1049","Paediatric General Surgery","General Referral",22
"Oct-2017","AMNCH","1049","Paediatric Medicine","General Referral",17
"Oct-2017","AMNCH","1049","Paediatric Neurology","General Referral",3
"Oct-2017","AMNCH","1049","Pain Medicine","General Referral",7
"Oct-2017","AMNCH","1049","Pigmented Lesion","Pigmented Lesion Referral",9
"Oct-2017","AMNCH","1049","Respiratory","General Referral",22
"Oct-2017","AMNCH","1049","Rheumatology","General Referral",15
"Oct-2017","AMNCH","1049","Surgery","General Referral",43
"Oct-2017","AMNCH","1049","Urology","General Referral",41
"Oct-2017","AMNCH","1049","Vascular","General Referral",16
"Oct-2017","Bantry General Hospital","704","Gastroenterology","General Referral",27
"Oct-2017","Bantry General Hospital","704","General Medicine","General Referral",29
"Oct-2017","Bantry General Hospital","704","General Surgery","General Referral",30
"Oct-2017","Bantry General Hospital","704","Medicine for the Elderly","General Referral",3
"Oct-2017","Bantry General Hospital","704","Outreach Dermatology","General Referral",9
"Oct-2017","Bantry General Hospital","704","Outreach Orthopaedics","General Referral",9
"Oct-2017","Bantry General Hospital","704","Outreach Surgical","General Referral",15
"Oct-2017","Barringtons MRI Centre","9115","DXA","General Referral",6
"Oct-2017","Barringtons MRI Centre","9115","MRI","General Referral",113
"Oct-2017","Beaumont Hospital","923","Beaumont Breast Clinic","Breast Clinic Referral",246
"Oct-2017","Beaumont Hospital","923","Beaumont Lung Clinic","Lung Cancer Referral",6
"Oct-2017","Beaumont Hospital","923","Beaumont Prostate Clinic","Prostate Cancer Referral",21
"Oct-2017","Beaumont Hospital","923","Cardiology","General Referral",56
"Oct-2017","Beaumont Hospital","923","Clinical Immunology","General Referral",5
"Oct-2017","Beaumont Hospital","923","Dermatology","General Referral",93
"Oct-2017","Beaumont Hospital","923","Endocrinology","General Referral",34
"Oct-2017","Beaumont Hospital","923","ENT","General Referral",89
"Oct-2017","Beaumont Hospital","923","Gastro-Enterology","General Referral",76
"Oct-2017","Beaumont Hospital","923","General Surgery","General Referral",84
"Oct-2017","Beaumont Hospital","923","Geriatric Medicine","General Referral",31
"Oct-2017","Beaumont Hospital","923","Gynaecology","General Referral",15
"Oct-2017","Beaumont Hospital","923","Haematology","General Referral",19
"Oct-2017","Beaumont Hospital","923","Infectious Diseases","General Referral",2
"Oct-2017","Beaumont Hospital","923","Maxillo-Facial","General Referral",1
"Oct-2017","Beaumont Hospital","923","Nephrology","General Referral",7
"Oct-2017","Beaumont Hospital","923","Neurology","General Referral",53
"Oct-2017","Beaumont Hospital","923","Neurosurgery","General Referral",38
"Oct-2017","Beaumont Hospital","923","Oncology","General Referral",1
"Oct-2017","Beaumont Hospital","923","Ophthalmology","General Referral",16
"Oct-2017","Beaumont Hospital","923","Orthopaedics","General Referral",54
"Oct-2017","Beaumont Hospital","923","Pain Relief","General Referral",18
"Oct-2017","Beaumont Hospital","923","Plastic Surgery","General Referral",60
"Oct-2017","Beaumont Hospital","923","Respiratory Medicine","General Referral",32
"Oct-2017","Beaumont Hospital","923","Rheumatology","General Referral",26
"Oct-2017","Beaumont Hospital","923","Urology","General Referral",80
"Oct-2017","Beaumont Hospital","923","Vascular Surgery","General Referral",37
"Oct-2017","Cappagh National Orthopaedic Hospital","955","Orthopaedics","General Referral",75
"Oct-2017","Cappagh National Orthopaedic Hospital","955","Rheumatology","General Referral",4
"Oct-2017","Cavan Monaghan Hospital","402","Ante-Natal","General Referral",13
"Oct-2017","Cavan Monaghan Hospital","402","Dermatology","General Referral",25
"Oct-2017","Cavan Monaghan Hospital","402","ENT","General Referral",26
"Oct-2017","Cavan Monaghan Hospital","402","Gynaecology","General Referral",38
"Oct-2017","Cavan Monaghan Hospital","402","Haematology","General Referral",2
"Oct-2017","Cavan Monaghan Hospital","402","Medical","General Referral",81
"Oct-2017","Cavan Monaghan Hospital","402","Neurology","General Referral",3
"Oct-2017","Cavan Monaghan Hospital","402","Orthopaedics","General Referral",36
"Oct-2017","Cavan Monaghan Hospital","402","Paediatrics","General Referral",22
"Oct-2017","Cavan Monaghan Hospital","402","Surgical","General Referral",125
"Oct-2017","Connolly Hospital","108","Cardiology","General Referral",22
"Oct-2017","Connolly Hospital","108","Dermatology","General Referral",27
"Oct-2017","Connolly Hospital","108","Endocrinology","General Referral",12
"Oct-2017","Connolly Hospital","108","ENT","General Referral",18
"Oct-2017","Connolly Hospital","108","Gastroenterology","General Referral",37
"Oct-2017","Connolly Hospital","108","General Surgery","General Referral",39
"Oct-2017","Connolly Hospital","108","Gynaecology","General Referral",7
"Oct-2017","Connolly Hospital","108","Haematology","General Referral",5
"Oct-2017","Connolly Hospital","108","Medicine for the Elderly","General Referral",10
"Oct-2017","Connolly Hospital","108","Ophthalmology","General Referral",5
"Oct-2017","Connolly Hospital","108","Orthopaedic","General Referral",46
"Oct-2017","Connolly Hospital","108","Plastic Surgery","General Referral",9
"Oct-2017","Connolly Hospital","108","Respiratory","General Referral",9
"Oct-2017","Connolly Hospital","108","Rheumatology","General Referral",25
"Oct-2017","Connolly Hospital","108","Urology","General Referral",23
"Oct-2017","Coombe Women & Infants University Hospital","930","Gynaecology","General Referral",57
"Oct-2017","Cork University Hospital","724","Cardiology","General Referral",72
"Oct-2017","Cork University Hospital","724","Cardiothoracics","General Referral",3
"Oct-2017","Cork University Hospital","724","CUH Referral Centre","Breast Clinic Referral",347
"Oct-2017","Cork University Hospital","724","CUH Referral Centre","Lung Cancer Referral",16
"Oct-2017","Cork University Hospital","724","CUH Referral Centre","Prostate Cancer Referral",20
"Oct-2017","Cork University Hospital","724","Diabetes","General Referral",3
"Oct-2017","Cork University Hospital","724","Endocrinology","General Referral",28
"Oct-2017","Cork University Hospital","724","Gastroenterology","General Referral",47
"Oct-2017","Cork University Hospital","724","General Surgery","General Referral",48
"Oct-2017","Cork University Hospital","724","Gynaecology","General Referral",34
"Oct-2017","Cork University Hospital","724","Maxillo Facial","General Referral",2
"Oct-2017","Cork University Hospital","724","Medicine for the Elderly","General Referral",12
"Oct-2017","Cork University Hospital","724","Nephrology","General Referral",14
"Oct-2017","Cork University Hospital","724","Neurology","General Referral",33
"Oct-2017","Cork University Hospital","724","Neurosurgery","General Referral",51
"Oct-2017","Cork University Hospital","724","Ophthalmology","General Referral",84
"Oct-2017","Cork University Hospital","724","Paediatric Endocrinology","General Referral",3
"Oct-2017","Cork University Hospital","724","Paediatric Medicine","General Referral",38
"Oct-2017","Cork University Hospital","724","Paediatric Neurology","General Referral",7
"Oct-2017","Cork University Hospital","724","Paediatric Respiratory","General Referral",8
"Oct-2017","Cork University Hospital","724","Plastic Surgery","General Referral",46
"Oct-2017","Cork University Hospital","724","Respiratory","General Referral",31
"Oct-2017","Cork University Hospital","724","Rheumatology","General Referral",30
"Oct-2017","Cork University Hospital","724","Urology","General Referral",35
"Oct-2017","Cork University Hospital","724","Vascular","General Referral",33
"Oct-2017","Cork University Maternity Hospital","725","Gynaecology","General Referral",53
"Oct-2017","County Clinic Longford","9103","Gynaecology","General Referral",2
"Oct-2017","County Clinic Longford","9103","Paediatric","General Referral",4
"Oct-2017","County Clinic Longford","9103","Surgical","General Referral",14
"Oct-2017","Kerry General Hospital","726","Audiology","General Referral",5
"Oct-2017","Kerry General Hospital","726","Cardiology","General Referral",29
"Oct-2017","Kerry General Hospital","726","Dermatology","General Referral",39
"Oct-2017","Kerry General Hospital","726","Diabetes","General Referral",4
"Oct-2017","Kerry General Hospital","726","Ear Nose and Throat","General Referral",45
"Oct-2017","Kerry General Hospital","726","Endocrinology","General Referral",11
"Oct-2017","Kerry General Hospital","726","General Medicine","General Referral",46
"Oct-2017","Kerry General Hospital","726","General Surgery","General Referral",290
"Oct-2017","Kerry General Hospital","726","Gynaecology","General Referral",52
"Oct-2017","Kerry General Hospital","726","Medicine for the Elderly","General Referral",7
"Oct-2017","Kerry General Hospital","726","Neurology","General Referral",7
"Oct-2017","Kerry General Hospital","726","Orthopaedics","General Referral",92
"Oct-2017","Kerry General Hospital","726","Paediatrics","General Referral",20
"Oct-2017","Kerry General Hospital","726","Plastic Surgery","General Referral",3
"Oct-2017","Kerry General Hospital","726","Renal","General Referral",7
"Oct-2017","Kerry General Hospital","726","Rheumatology","General Referral",16
"Oct-2017","Kingsbridge Private Hospital Sligo","9102","Anaesthesia / Pain Management","General Referral",8
"Oct-2017","Kingsbridge Private Hospital Sligo","9102","Cardiology","General Referral",20
"Oct-2017","Kingsbridge Private Hospital Sligo","9102","Dermatology","General Referral",19
"Oct-2017","Kingsbridge Private Hospital Sligo","9102","Endocrinology","General Referral",1
"Oct-2017","Kingsbridge Private Hospital Sligo","9102","Endoscopy","General Referral",9
"Oct-2017","Kingsbridge Private Hospital Sligo","9102","ENT","General Referral",22
"Oct-2017","Kingsbridge Private Hospital Sligo","9102","Gastroenterology","General Referral",12
"Oct-2017","Kingsbridge Private Hospital Sligo","9102","General Surgery","General Referral",38
"Oct-2017","Kingsbridge Private Hospital Sligo","9102","Geriatrician","General Referral",1
"Oct-2017","Kingsbridge Private Hospital Sligo","9102","Gynaecology","General Referral",3
"Oct-2017","Kingsbridge Private Hospital Sligo","9102","Neurology","General Referral",2
"Oct-2017","Kingsbridge Private Hospital Sligo","9102","Ophthalmology","General Referral",5
"Oct-2017","Kingsbridge Private Hospital Sligo","9102","Oral Surgery","General Referral",1
"Oct-2017","Kingsbridge Private Hospital Sligo","9102","Orthopaedics","General Referral",7
"Oct-2017","Kingsbridge Private Hospital Sligo","9102","Paediatrician","General Referral",9
"Oct-2017","Kingsbridge Private Hospital Sligo","9102","Plastic Surgery","General Referral",4
"Oct-2017","Kingsbridge Private Hospital Sligo","9102","Radiology","General Referral",11
"Oct-2017","Kingsbridge Private Hospital Sligo","9102","Sleep Clinic","General Referral",4
"Oct-2017","Kingsbridge Private Hospital Sligo","9102","Ultrasound","General Referral",6
"Oct-2017","Kingsbridge Private Hospital Sligo","9102","Urology","General Referral",13
"Oct-2017","Kingsbridge Private Hospital Sligo","9102","Vasectomy","General Referral",1
"Oct-2017","Letterkenny University Hospital","500","Antenatal","General Referral",27
"Oct-2017","Letterkenny University Hospital","500","Cardiology","General Referral",24
"Oct-2017","Letterkenny University Hospital","500","Colorectal","General Referral",17
"Oct-2017","Letterkenny University Hospital","500","Colposcopy","General Referral",8
"Oct-2017","Letterkenny University Hospital","500","Day Services","General Referral",55
"Oct-2017","Letterkenny University Hospital","500","Dermatology","General Referral",40
"Oct-2017","Letterkenny University Hospital","500","Ear Nose and Throat","General Referral",53
"Oct-2017","Letterkenny University Hospital","500","Endocrinology","General Referral",8
"Oct-2017","Letterkenny University Hospital","500","Gastroenterology","General Referral",9
"Oct-2017","Letterkenny University Hospital","500","Gynaecology","General Referral",30
"Oct-2017","Letterkenny University Hospital","500","Haematology","General Referral",8
"Oct-2017","Letterkenny University Hospital","500","Letterkenny Breast Unit","Breast Clinic Referral",60
"Oct-2017","Letterkenny University Hospital","500","Medical","General Referral",16
"Oct-2017","Letterkenny University Hospital","500","Nephrology","General Referral",4
"Oct-2017","Letterkenny University Hospital","500","Ophthalmology","General Referral",17
"Oct-2017","Letterkenny University Hospital","500","Oral Surgery","General Referral",2
"Oct-2017","Letterkenny University Hospital","500","Orthopaedics","General Referral",44
"Oct-2017","Letterkenny University Hospital","500","Paediatrics","General Referral",24
"Oct-2017","Letterkenny University Hospital","500","Respiratory","General Referral",9
"Oct-2017","Letterkenny University Hospital","500","Rheumatology","General Referral",8
"Oct-2017","Letterkenny University Hospital","500","Surgical","General Referral",33
"Oct-2017","Letterkenny University Hospital","500","Urodynamics","General Referral",2
"Oct-2017","Letterkenny University Hospital","500","Urology","General Referral",13
"Oct-2017","Louth County Hospital","400","Endocrinology","General Referral",8
